boardId,url,timestamp,isQuery
o9J_lwT45Gc=,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7498239/#:~:text=The%20global%20disruption%20caused%20by,parts%20of%20the%20world.",2021-09-19 18:36:14.013971,False
o9J_lwT45Gc=,https://www.medicalnewstoday.com/articles/how-covid-19-has-changed-the-face-of-the-natural-world,2021-09-19 18:36:42.028616,False
o9J_lwT45Gc=,https://www.genevaenvironmentnetwork.org/resources/updates/updates-on-covid-19-and-the-environment/,2021-09-19 18:36:46.249360,False
o9J_lwT45Gc=,https://www.nationalgeographic.com/science/article/why-covid-19-will-end-up-harming-the-environment,2021-09-19 18:36:49.581089,False
o9J_lwT45Gc=,https://en.wikipedia.org/wiki/Impact_of_the_COVID-19_pandemic_on_the_environment,2021-09-19 18:36:57.970463,False
o9J_lwT45Gc=,https://www.google.com/search?q=noise+pollution+large+drop+in+air+pollution+and+water+pollution,2021-09-19 18:44:09.309323,True
o9J_lwT45Gc=,https://pubmed.ncbi.nlm.nih.gov/33884552/,2021-09-19 18:44:35.830000,False
o9J_lwT45Gc=,https://pubmed.ncbi.nlm.nih.gov/33884552/#&gid=article-figures&pid=fig-1-uid-0,2021-09-19 18:46:04.369018,False
o9J_lwT45Gc=,https://pubmed.ncbi.nlm.nih.gov/33884552/#&gid=article-figures&pid=fig-2-uid-1,2021-09-19 18:46:07.286918,False
o9J_lwT45Gc=,https://pubmed.ncbi.nlm.nih.gov/33884552/#&gid=article-figures&pid=fig-3-uid-2,2021-09-19 18:46:13.062786,False
o9J_lwT45Gc=,https://pubmed.ncbi.nlm.nih.gov/33884552/#&gid=article-figures&pid=fig-4-uid-3,2021-09-19 18:46:20.388829,False
o9J_lwT45Gc=,https://pubmed.ncbi.nlm.nih.gov/33884552/#&gid=article-figures&pid=fig-5-uid-4,2021-09-19 18:46:25.037232,False
o9J_lwT45Gc=,https://pubmed.ncbi.nlm.nih.gov/33884552/,2021-09-19 18:46:25.826188,False
o9J_lwT45Gc=,https://www.google.com/search?q=noise+pollution+covid+19&ei=9oRHYY68MIPD0PEPnumU4A4,2021-09-19 18:46:30.519090,True
o9J_lwT45Gc=,https://www.sciencedirect.com/science/article/pii/S2210670720308143,2021-09-19 18:46:37.182057,False
o9J_lwT45Gc=,https://www.google.com/search?q=noise+pollution+covid+19&ei=9oRHYY68MIPD0PEPnumU4A4,2021-09-19 18:48:32.597991,True
o9J_lwT45Gc=,https://www.nature.com/articles/s41598-021-96098-w,2021-09-19 18:48:38.527944,False
o9J_lwT45Gc=,https://www.google.com/search?q=Air+pollution+ozone+spikes+large+drop+in+air+pollution,2021-09-19 18:54:16.506063,True
o9J_lwT45Gc=,https://www.google.com/search?q=Air+pollution+CO2+large+drop+in+air+pollution,2021-09-19 18:54:23.588451,True
o9J_lwT45Gc=,https://www.google.com/search?q=Plastic+pollution+large+drop+in+air+pollution+and+water+pollution,2021-09-19 18:54:31.899266,True
o9J_lwT45Gc=,https://www.google.com/search?q=Road-killing+Environmental+Impacts+of+COVID-19,2021-09-19 18:58:04.127657,True
o9J_lwT45Gc=,https://www.google.com/search?q=Tourism+Environmental+Impacts+of+COVID-19,2021-09-19 18:58:13.047695,True
o9J_lwT45Gc=,https://www.google.com/search?q=Biomedical+waste+Environmental+Impacts+of+COVID-19,2021-09-19 18:58:20.177650,True
o9J_lwT45Gc=,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7962757/,2021-09-19 18:58:58.711710,False
o9J_lwT45Gc=,https://www.google.com/search?q=Biomedical+waste+Environmental+Impacts+of+COVID-19,2021-09-19 18:59:50.914484,True
o9J_lwT45Gc=,https://journals.sagepub.com/doi/full/10.1177/0734242X211003970,2021-09-19 19:00:12.730664,False
o9J_lwT45Gc=,https://www.google.com/search?q=Biomedical+waste+Environmental+Impacts+of+COVID-19,2021-09-19 19:01:44.425719,True
o9J_lwT45Gc=,https://www.researchgate.net/publication/348428479_The_Escalating_Biomedical_Waste_Management_To_Control_the_Environmental_Transmission_of_COVID-19_Pandemic_A_Perspective_from_Two_South_Asian_Countries,2021-09-19 19:01:51.676084,False
o9J_lwT45Gc=,https://www.google.com/search?q=Biomedical+waste+Environmental+Impacts+of+COVID-19,2021-09-19 19:02:05.052918,True
o9J_lwT45Gc=,https://www.google.com/search?q=policies+Biomedical+waste+Environmental+Impacts+of+COVID-19&ei=SYhHYej9MoTB7gLUla_ICA,2021-09-19 19:02:10.997160,True
o9J_lwT45Gc=,https://www.cdph.ca.gov/Programs/CEH/DRSEM/Pages/EMB/MedicalWaste/MedicalWaste.aspx,2021-09-19 19:02:17.504111,False
o9J_lwT45Gc=,https://www.google.com/search?q=policies+Biomedical+waste+Environmental+Impacts+of+COVID-19&ei=SYhHYej9MoTB7gLUla_ICA,2021-09-19 19:02:57.399950,True
o9J_lwT45Gc=,https://www.google.com/search?q=policies+around+individual+Biomedical+waste+disposal+Environmental+Impacts+of+COVID-19&ei=MIlHYaebN4u-0PEPxMqYsA0,2021-09-19 19:03:12.161899,True
o9J_lwT45Gc=,https://www.unep.org/resources/factsheet/covid-19-waste-management-factsheets,2021-09-19 19:03:23.861275,False
o9J_lwT45Gc=,https://reliefweb.int/sites/reliefweb.int/files/resources/WMC-19.pdf,2021-09-19 19:03:25.437142,False
o9J_lwT45Gc=,https://wedocs.unep.org/bitstream/handle/20.500.11822/32282/COVIDWM.pdf?sequence=1&isAllowed=y,2021-09-19 19:03:49.296018,False
o9J_lwT45Gc=,https://wedocs.unep.org/bitstream/handle/20.500.11822/32778/FS3.pdf?sequence=1&isAllowed=y,2021-09-19 19:10:34.162189,False
o9J_lwT45Gc=,https://www.google.com/search?q=Business+Act+On+Climate+Pledge+Policies,2021-09-19 19:12:06.846800,True
o9J_lwT45Gc=,https://obamawhitehouse.archives.gov/the-press-office/2015/10/19/fact-sheet-white-house-announces-commitments-american-business-act,2021-09-19 19:13:28.299592,False
o9J_lwT45Gc=,https://www.google.com/search?q=Ecotourism+Environmental+Impacts+of+COVID-19,2021-09-19 19:14:13.772772,True
o9J_lwT45Gc=,https://www.google.com/search?q=Greenhouse+gas+levels+Environmental+Impacts+of+COVID-19,2021-09-19 19:19:26.489920,True
o9J_lwT45Gc=,https://www.google.com/search?q=Road-killing+Environmental+Impacts+of+COVID-19,2021-09-19 19:20:14.159257,True
o9J_lwT45Gc=,https://www.ucdavis.edu/news/roadkill-declines-covid-19-continues,2021-09-19 19:20:17.553090,False
o9J_lwT45Gc=,https://www.google.com/search?q=Wildlife+conservation+and+management+Environmental+Impacts+of+COVID-19,2021-09-19 19:21:11.000626,True
o9J_lwT45Gc=,https://www.frontiersin.org/articles/10.3389/frwa.2021.635529/full,2021-09-19 19:21:16.227574,False
o9J_lwT45Gc=,https://www.google.com/search?q=E-commerce+Environmental+Impacts+of+COVID-19,2021-09-19 19:22:26.736678,True
o9J_lwT45Gc=,https://www.google.com/search?q=Manufacturing+and+food+industry+Environmental+Impacts+of+COVID-19,2021-09-19 19:22:30.652168,True
o9J_lwT45Gc=,https://www.google.com/search?q=Post-covid+Green+Recovery+Environmental+Impacts+of+COVID-19,2021-09-19 19:22:45.340905,True
o9J_lwT45UE=,https://www.google.com/search?q=Environmental+Impacts+of+COVID-19&source=hp&ei=TM5IYc-gKpTB5OUP98SViAs&iflsig=ALs-wAMAAAAAYUjcXLLbZsCHO3Xyir-sIgHs6yQ-njWQ&oq=Environmental+Impacts+of+COVID-19&gs_lcp=Cgdnd3Mtd2l6EAMyBQgAEIAEMgUIABCABDIFCAAQgAQyCAgAEBYQChAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yCAgAEBYQChAeMgYIABAWEB5Q4dpvWOHab2CV0nBoAHAAeACAAXmIAXmSAQMwLjGYAQCgAQKgAQE&sclient=gws-wiz&ved=0ahUKEwjP9obvko7zAhWUILkGHXdiBbEQ4dUDCAk&uact=5,2021-09-20 18:40:05.606832,True
o9J_lwT45UE=,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7498239/#:~:text=The%20global%20disruption%20caused%20by,parts%20of%20the%20world.",2021-09-20 18:40:22.720086,False
o9J_lwT45UE=,https://www.nationalgeographic.com/science/article/why-covid-19-will-end-up-harming-the-environment,2021-09-20 18:40:45.865147,False
o9J_lwT45UE=,https://www.sciencedaily.com/releases/2020/12/201208162957.htm,2021-09-20 18:40:49.719779,False
o9J_lwT45UE=,https://en.wikipedia.org/wiki/Impact_of_the_COVID-19_pandemic_on_the_environment,2021-09-20 18:40:51.491772,False
o9J_lwT45UE=,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7498239/,2021-09-20 18:41:04.895728,False
o9J_lwT45UE=,https://www.google.com/search?q=E-commerce+Environmental+Impacts+of+COVID-19,2021-09-20 18:49:36.277023,True
o9J_lwT45UE=,https://www.google.com/search?q=Illegal+killing/poaching+of+wildlife+Environmental+Impacts+of+COVID-19,2021-09-20 18:49:53.201371,True
o9J_lwT45UE=,https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.7778,2021-09-20 18:50:18.078577,False
o9J_lwT45UE=,https://www.google.com/search?q=Illegal+killing/poaching+of+wildlife+Environmental+Impacts+of+COVID-19,2021-09-20 18:55:56.744782,True
o9J_lwT45UE=,http://datazone.birdlife.org/sowb/casestudy/the-covid-19-pandemics-negative-effects-on-birds-conservation,2021-09-20 18:55:59.307909,False
o9J_lwT45UE=,https://www.google.com/search?q=Illegal+killing/poaching+of+wildlife+Environmental+Impacts+of+COVID-19,2021-09-20 18:56:07.699420,True
o9J_lwT45UE=,https://www.conservation.org/stories/impact-of-covid-19-on-nature,2021-09-20 18:56:10.527573,False
o9J_lwT45UE=,https://ecocart.io/posts/covid-19-impact-ecommerce,2021-09-20 18:56:40.814055,False
o9J_lwT45UE=,https://www.google.com/search?q=positive+icon&oq=positive+icon&aqs=chrome..69i57j0i512j0i10i131i433j0i10l7.2080j0j7&sourceid=chrome&ie=UTF-8,2021-09-20 19:02:05.234396,True
o9J_lwT45UE=,https://www.google.com/search?q=e-commerce+environmental+impacts+of+covid-19&oq=&aqs=chrome.2.69i59i450l8.195783j0j7&sourceid=chrome&ie=UTF-8,2021-09-20 19:05:19.138444,True
o9J_lwT45UE=,https://www.eea.europa.eu/publications/impacts-of-covid-19-on,2021-09-20 19:05:33.043182,False
o9J_lwT45UE=,https://www.google.com/search?q=Food+and+dinning+industry+Environmental+Impacts+of+COVID-19,2021-09-20 19:15:54.841180,True
o9J_lwT45UE=,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8150930/,2021-09-20 19:16:08.215633,False
o9J_lwT45UE=,https://www.frontiersin.org/articles/10.3389/fnut.2020.585090/full,2021-09-20 19:16:12.390640,False
o9J_lwTEkh4=,https://www.oecd.org/coronavirus/policy-responses/the-long-term-environmental-implications-of-covid-19-4b7a9937/,2021-09-21 03:59:09.537760,False
o9J_lwTEkh4=,https://www.eea.europa.eu/highlights/impact-of-covid-19-lockdown,2021-09-21 03:59:09.654435,False
o9J_lwTEkh4=,https://www.medicalnewstoday.com/articles/how-covid-19-has-changed-the-face-of-the-natural-world,2021-09-21 03:59:17.855408,False
o9J_lwTEkh4=,https://www.sciencedirect.com/science/article/abs/pii/S0048969720323305,2021-09-21 03:59:23.716322,False
o9J_lwTEkh4=,https://en.wikipedia.org/wiki/Impact_of_the_COVID-19_pandemic_on_the_environment,2021-09-21 03:59:28.114207,False
o9J_lwTEkh4=,https://www.medicalnewstoday.com/articles/how-covid-19-has-changed-the-face-of-the-natural-world#Wildlife-and-COVID-19:-The-good,2021-09-21 04:05:39.365465,False
o9J_lwTEkh4=,https://www.google.com/search?q=Wildlife+conservation+and+management+Environmental+Impacts+of+COVID-19,2021-09-21 04:08:07.637696,True
o9J_lwTEkh4=,https://www.google.com/search?q=Biomedical+waste+Environmental+Impacts+of+COVID-19,2021-09-21 04:08:09.394619,True
o9J_lwTEkh4=,https://www.google.com/search?q=Air+pollution+Environmental+Impacts+of+COVID-19,2021-09-21 04:08:13.001904,True
o9J_lwTEkh4=,https://www.google.com/search?q=Noise+pollution+Environmental+Impacts+of+COVID-19,2021-09-21 04:08:14.216814,True
o9J_lwTEkh4=,https://www.google.com/search?q=Water+pollution+Environmental+Impacts+of+COVID-19,2021-09-21 04:08:15.905068,True
o9J_lwTEkh4=,https://scholar.google.com/scholar?q=Wildlife+conservation+and+management+Environmental+Impacts+of+COVID-19&hl=en&as_sdt=0&as_vis=1&oi=scholart,2021-09-21 04:09:19.472175,False
o9J_lwTEkh4=,https://www.frontiersin.org/articles/10.3389/frwa.2021.635529/full,2021-09-21 04:09:21.482373,False
o9J_lwTEkh4=,https://www.sciencedirect.com/science/article/pii/S0006320720307862?casa_token=kba7DyIwcSQAAAAA:C_tC2acBDzy5oDEbi8FUNiHwyGIjFH12WnJZw5DFhV6vJfqQS9mbZdVQV7j55VGGCbL68xk-,2021-09-21 04:09:24.358694,False
o9J_lwTEkh4=,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8226008/,2021-09-21 04:27:34.926971,False
o9J_lwTEkh4=,https://www.science.org/doi/10.1126/sciadv.abe1178,2021-09-21 04:27:44.494371,False
o9J_lwTEnSI=,https://www.google.com/search?q=Futurization+of+Space+Travel&oq=Futurization+of+Space+Travel&aqs=chrome..69i57.911j0j15&sourceid=chrome&ie=UTF-8,2021-09-20 22:07:34.025518,True
o9J_lwTEnSI=,https://www.google.com/search?q=Futurization+of+Space+Travel+wikipedia&ei=IgZJYdncMpPB0PEPt4yOoAM,2021-09-20 22:07:51.802467,True
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Future_of_space_exploration,2021-09-20 22:07:55.258453,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Space_travel,2021-09-20 22:07:58.807059,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Spaceflight,2021-09-20 22:10:43.720289,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Human_spaceflight,2021-09-20 22:10:48.421458,False
o9J_lwTEnSI=,https://www.google.com/search?q=Futurization+of+Space+Travel&ei=NQZJYaOMFszA0PEPmcuXiA8,2021-09-20 22:12:33.621335,True
o9J_lwTEnSI=,https://www.space.com/future-of-space-tourism-op-ed,2021-09-20 22:12:44.654870,False
o9J_lwTEnSI=,https://www.amazon.com/-/es/dp/B08K5913ZW,2021-09-20 22:12:50.325146,False
o9J_lwTEnSI=,https://www.google.com/search?q=Space+stations+Futurization+of+Space+Travel,2021-09-20 22:13:04.195931,True
o9J_lwTEnSI=,https://www.google.com/search?q=NASA%27s+Commerical+Crew+Program+Futurization+of+Space+Travel,2021-09-20 22:13:05.693761,True
o9J_lwTEnSI=,https://www.google.com/search?q=2015+SPACE+Act+Futurization+of+Space+Travel,2021-09-20 22:13:08.908448,True
o9J_lwTEnSI=,https://www.google.com/search?q=Space+stations+Futurization+of+Space+Travel,2021-09-20 22:13:21.596956,True
o9J_lwTEnSI=,https://www.popularmechanics.com/space/satellites/a27886809/future-of-iss-space-station/,2021-09-20 22:13:47.770928,False
o9J_lwTEnSI=,https://www.nasa.gov/content/commercial-crew-program-the-essentials,2021-09-20 22:13:57.883575,False
o9J_lwTEnSI=,https://www.nasa.gov/content/commercial-crew-program-the-essentials/,2021-09-20 22:13:58.645793,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Development_of_the_Commercial_Crew_Program,2021-09-20 22:13:59.565303,False
o9J_lwTEnSI=,https://www.planetary.org/articles/why-nasa-pays-spacex-and-boeing,2021-09-20 22:14:02.598809,False
o9J_lwTEnSI=,https://www.google.com/search?q=Space+X+reusable+rocket+development+Spaceflight,2021-09-20 22:19:31.478973,True
o9J_lwTEnSI=,https://www.google.com/search?q=Spacex+reusable+rocket+development+Spaceflight&spell=1&sa=X&ved=2ahUKEwjqkLrlyo7zAhW1CTQIHVYoCM4QBSgAegQIARAx&biw=878&bih=1281&dpr=1,2021-09-20 22:19:57.292661,True
o9J_lwTEnSI=,https://www.google.com/search?q=Climate+Change+rocket+emissions+Futurization+of+Space+Travel,2021-09-20 22:22:16.260761,True
o9J_lwTEnSI=,"https://en.wikipedia.org/wiki/SpaceX_reusable_launch_system_development_program#:~:text=As%20of%202021%2C%20SpaceX%20is,Dragon%E2%80%94and%20also%20eventually%20support",2021-09-20 22:23:11.226472,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/SpaceX_reusable_launch_system_development_program,2021-09-20 22:23:13.258794,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/SpaceX_reusable_launch_system_development_program,2021-09-20 22:23:16.435098,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/SpaceX_reusable_launch_system_development_program#/media/File:ORBCOMM-2_(23282658734).jpg,2021-09-20 22:23:13.260901,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/SpaceX_reusable_launch_system_development_program#/media/File:Falcon_9_First_Stage_Reusability_Graphic.jpg,2021-09-20 22:23:23.736364,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/SpaceX_reusable_launch_system_development_program,2021-09-20 22:23:30.472706,False
o9J_lwTEnSI=,https://www.google.com/search?q=International+space+agencies+with+commercial+purposes+Futurization+of+Space+Travel,2021-09-20 22:24:14.175110,True
o9J_lwTEnSI=,https://www.google.com/search?q=Commtttee+on+the+Peaceful+Uses+of+Outer+Space+Futurization+of+Space+Travel,2021-09-20 22:24:15.830963,True
o9J_lwTEnSI=,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Falcon_9_First_Stage_Reusability_Graphic.jpg/1024px-Falcon_9_First_Stage_Reusability_Graphic.jpg,2021-09-20 22:26:16.365633,False
o9J_lwTEnSI=,https://www.nasa.gov/sites/default/files/files/508_CCDev2_SelectionStatement-Final_Signed.pdf,2021-09-20 22:26:35.540212,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Commercial_Space_Launch_Competitiveness_Act_of_2015,2021-09-20 22:31:51.519932,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Guano_Islands_Act,2021-09-20 22:32:24.758805,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Commercial_Space_Launch_Competitiveness_Act_of_2015,2021-09-20 22:32:41.340861,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Indemnity,2021-09-20 22:33:13.040318,False
o9J_lwTEnSI=,https://en.wikipedia.org/wiki/Indemnification,2021-09-20 22:33:13.896220,False
o9J_lwTEnSI=,https://www.google.com/search?q=International+space+alliance+Outer+Space+Treaty,2021-09-20 22:38:28.234205,True
o9J_lwTEnSI=,https://www.google.com/search?q=International+space+alliance+Outer+Space+Treaty&source=lnms&tbm=shop&sa=X&ved=2ahUKEwiX7ZCDz47zAhXYJjQIHT6lAE0Q_AUoBHoECAEQBg&biw=878&bih=1281&dpr=1,2021-09-20 22:38:39.228449,True
o9J_lwTEnSI=,https://www.google.com/search?q=International+space+alliance+Outer+Space+Treaty&source=lnms&sa=X&ved=0ahUKEwjDrYKJz47zAhU4JzQIHdZQBLYQ_AUIrgQoAA&biw=878&bih=1281&dpr=1,2021-09-20 22:38:41.442531,True
o9J_lwTEnSI=,https://www.google.com/search?q=International+space+alliance&ei=YA1JYZe9ONjN0PEPvsqC6AQ,2021-09-20 22:38:47.916401,True
